frame nummer,x1=,y1=,x2=,y2=,time=
459,81,376,227,618,38.2027952671051
460,82,379,228,619,38.28086018562317
461,84,379,229,619,38.3581600189209
462,84,375,230,617,38.43452525138855
463,85,374,231,614,38.51146078109741
464,85,373,231,614,38.58867597579956
465,86,374,232,614,38.66684818267822
465,826,140,946,502,38.66684818267822
466,87,373,233,615,38.7428343296051
467,87,373,233,614,38.82046937942505
468,87,373,233,614,38.89866518974304
469,85,373,232,614,38.97616910934448
470,85,372,233,613,39.05266976356506
471,84,372,233,613,39.13068747520447
472,87,372,234,614,39.20767664909363
473,90,376,236,616,39.284138441085815
474,92,376,238,617,39.36181092262268
475,92,375,238,615,39.439825773239136
476,94,375,239,616,39.516098499298096
477,95,375,240,616,39.59411096572876
478,96,373,241,614,39.670634031295776
479,96,371,241,612,39.74733543395996
480,97,370,241,611,39.82519292831421
481,98,370,242,612,39.902981996536255
482,99,369,242,611,39.97885060310364
483,99,369,243,610,40.05549645423889
484,99,368,243,608,40.134010314941406
485,99,367,243,608,40.21140789985657
486,99,366,243,608,40.28865504264832
487,100,366,244,608,40.36519002914429
488,100,366,244,608,40.442684173583984
489,102,366,245,608,40.51886487007141
490,101,366,246,608,40.59805417060852
491,102,365,246,607,40.674580097198486
492,103,365,247,607,40.75149488449097
493,105,365,247,607,40.83042764663696
494,105,366,247,608,40.9078266620636
495,103,366,246,608,40.98383903503418
496,102,367,246,608,41.06113386154175
497,102,368,246,608,41.13843750953674
498,103,370,247,609,41.21482849121094
499,103,370,247,610,41.29300165176392
500,103,371,247,610,41.37000417709351
501,106,368,247,609,41.44700574874878
502,108,370,249,609,41.524399280548096
503,107,368,249,608,41.60220003128052
504,107,368,248,608,41.68021869659424
505,141,281,317,542,41.7562038898468
506,144,285,319,545,41.833738803863525
507,144,286,318,547,41.91052651405335
508,149,290,322,552,41.98802304267883
509,153,296,324,555,42.0647087097168
510,157,296,328,555,42.14170432090759
511,161,296,331,555,42.21939468383789
511,0,317,23,552,42.21939468383789
512,164,295,334,554,42.29552435874939
512,0,306,28,552,42.296024560928345
513,171,297,339,555,42.37349843978882
514,178,298,345,557,42.44976758956909
514,0,305,39,553,42.44976758956909
515,182,299,349,557,42.527766704559326
515,0,235,44,555,42.527766704559326
516,182,299,349,557,42.60546350479126
516,0,239,44,554,42.60546350479126
517,0,233,54,557,42.68203496932984
521,675,91,818,442,42.99140501022339
522,203,307,367,564,43.06838655471802
522,678,91,818,442,43.06838655471802
524,208,312,370,570,43.221373319625854
543,192,337,357,589,44.6892786026001
544,191,338,357,590,44.76724648475647
545,191,340,357,592,44.84442710876465
545,0,226,53,589,44.84492754936218
546,191,340,356,592,44.92195272445679
546,0,237,53,590,44.92195272445679
547,191,342,357,594,44.99997067451477
548,191,344,357,597,45.07783341407776
548,0,275,52,592,45.07783341407776
549,190,344,355,597,45.15427756309509
550,189,343,354,597,45.23239064216614
550,0,274,51,593,45.23239064216614
551,190,344,354,596,45.30957341194153
552,189,346,356,597,45.38660907745361
553,187,345,355,598,45.46375894546509
555,187,345,356,597,45.61821174621582
556,187,346,355,599,45.69472599029541
557,186,345,353,597,45.7722384929657
557,0,271,49,596,45.7722384929657
558,185,345,352,597,45.84907364845276
559,185,347,354,599,45.92605185508728
560,185,348,355,600,46.00334000587464
562,186,351,355,603,46.15825700759888
564,187,353,356,604,46.31174802780152
567,187,354,354,605,46.54371094703674
568,187,357,355,607,46.61972570419312
569,187,354,355,607,46.69825482368469
570,187,357,355,607,46.77526903152466
570,0,277,51,605,46.77526903152466
571,187,355,354,606,46.85227179527283
572,187,357,355,607,46.93030071258545
573,186,357,354,607,47.00709104537964
574,186,357,355,608,47.08360528945923
575,185,358,355,608,47.16193628311157
575,0,296,48,605,47.16193628311157
576,185,358,355,608,47.23843026161194
576,0,286,48,605,47.23843026161194
577,185,358,353,608,47.3159453868866
577,0,260,49,607,47.3159453868866
578,186,358,353,609,47.39288806915283
578,0,252,49,607,47.39288806915283
579,185,359,354,608,47.4699125289917
579,0,254,49,607,47.4699125289917
580,185,360,353,609,47.54754996299744
580,0,255,48,608,47.54754996299744
581,185,361,354,609,47.62646460533142
581,0,254,48,609,47.62646460533142
582,185,360,354,609,47.70137906074524
582,0,256,48,608,47.70137906074524
583,185,360,353,609,47.77811360359192
583,0,258,48,608,47.77811360359192
584,185,360,354,609,47.854626417160034
584,0,253,48,608,47.854626417160034
585,185,360,354,609,47.93380188941956
585,0,262,49,609,47.93380188941956
586,186,360,354,608,48.01070427894592
586,0,243,48,608,48.01070427894592
587,185,358,353,609,48.0867235660553
587,0,263,48,607,48.0867235660553
588,185,358,353,609,48.16509032249451
588,0,252,48,608,48.16509032249451
589,185,359,353,608,48.24211287498474
589,0,250,48,607,48.24211287498474
590,185,357,352,608,48.31798481941223
590,0,249,48,606,48.31848382949829
591,185,358,352,609,48.39693999290466
591,0,246,48,607,48.39693999290466
592,186,360,353,608,48.473960638046265
592,0,243,48,608,48.473960638046265
593,186,359,353,608,48.550403118133545
593,0,248,49,608,48.550403118133545
594,186,358,353,608,48.62787103652954
594,0,253,49,607,48.62787103652954
595,186,359,354,608,48.70452165603638
595,0,273,50,607,48.70452165603638
596,186,359,354,608,48.78130125999451
596,0,287,49,608,48.78130125999451
597,186,359,354,608,48.85932922363281
597,0,275,50,608,48.85932922363281
598,186,357,353,608,48.93580842018128
598,0,256,50,607,48.93580842018128
599,186,357,353,608,49.0133113861084
599,0,260,50,607,49.0133113861084
600,186,359,354,608,49.08972525596619
600,0,264,51,608,49.08972525596619
601,186,360,354,609,49.16731548309326
601,0,264,51,609,49.16731548309326
602,187,359,354,608,49.24473452568054
602,0,252,51,608,49.24473452568054
603,187,359,354,608,49.32149291038513
603,0,244,51,608,49.32149291038513
604,187,359,354,608,49.39950752258301
604,0,275,51,607,49.39950752258301
605,187,360,355,609,49.476237058639526
605,0,247,52,608,49.476237058639526
606,187,360,355,609,49.55181455612183
606,0,249,52,609,49.55181455612183
607,187,360,355,609,49.63271808624268
607,0,263,52,608,49.63271808624268
608,0,250,52,608,49.70974159240723
609,0,248,53,608,49.78524923324585
610,0,261,54,609,49.86377143859863
611,0,256,53,609,49.9402596950531
612,0,259,54,609,50.01741290092468
613,0,256,54,608,50.093934059143066
614,0,254,54,610,50.17250370979309
615,0,252,54,610,50.24842071533203
616,0,242,55,611,50.32615876197815
