frame nummer,x1=,y1=,x2=,y2=,time=
1624,23,151,193,374,126.9944233894348
1625,30,150,189,375,127.07045125961304
1628,28,149,194,373,127.30271291732788
1629,30,150,199,372,127.37973928451538
1630,43,149,200,373,127.45776081085204
1631,27,150,199,372,127.53465461730956
1632,27,150,198,372,127.61216568946838
1633,27,149,197,371,127.6891942024231
1634,30,149,198,372,127.76721858978271
1635,31,148,200,371,127.84373569488524
1642,59,145,204,370,128.38524866104126
1644,75,143,205,368,128.5393419265747
1645,74,144,206,367,128.61730027198792
1646,69,142,206,366,128.69466280937195
1649,64,142,206,365,128.92569851875305
1651,66,143,207,365,129.0803279876709
1653,67,143,210,365,129.2343873977661
1654,66,142,211,365,129.31167340278623
1655,67,144,208,365,129.38921976089478
1666,884,70,983,909,130.24228310585022
1667,882,94,981,909,130.3208045959473
1668,885,86,992,905,130.3963384628296
1670,886,90,1051,907,130.55048394203186
1677,925,14,1032,891,131.09060907363892
1678,927,11,1045,889,131.1676218509674
1679,925,12,1037,889,131.24451327323914
1680,928,10,1036,883,131.3205406665802
1681,927,9,1050,890,131.39901661872864
1682,927,6,1086,887,131.47550797462463
1683,96,130,220,356,131.55218315124512
1683,927,9,1061,881,131.55218315124512
1684,96,130,221,356,131.6286997795105
1689,92,127,221,353,132.01591992378235
1690,93,127,223,352,132.0926947593689
1691,92,127,223,352,132.1707272529602
1692,94,126,223,352,132.2470998764038
1693,94,126,223,352,132.32401490211487
1694,93,126,224,353,132.40154886245728
1695,93,122,225,351,132.4782648086548
1696,92,121,225,349,132.55578303337097
1697,92,120,225,348,132.63335609436035
1701,57,121,226,350,132.94245052337646
1702,55,122,225,350,133.01947283744812
1703,52,120,225,348,133.09750127792358
1738,68,118,219,345,135.80128812789917
1739,59,119,226,346,135.87980270385742
1740,73,120,227,347,135.95622611045837
1742,63,120,223,347,136.1122763156891
1743,1295,73,1435,942,136.18930006027222
1744,1296,72,1435,941,136.26684641838074
1745,1294,71,1434,942,136.34320759773254
1745,55,123,226,349,136.34320759773254
1746,1295,72,1434,941,136.42189383506775
1747,1297,70,1433,941,136.49892616271973
1748,1297,73,1432,941,136.57645082473755
1751,1298,73,1430,942,136.81038737297058
1752,1299,70,1430,944,136.8879222869873
1755,1300,71,1428,941,137.11993265151978
1758,1304,70,1429,940,137.34807109832764
